id,value,sim
31430, 4.630E+01,Mode#8,Frequency=   3.049e+02Hz
31431, 7.858E+01,Mode#8,Frequency=   3.049e+02Hz
32841, 9.994E+01,Mode#8,Frequency=   3.049e+02Hz
33314, 8.456E+01,Mode#8,Frequency=   3.049e+02Hz
33315, 8.340E+01,Mode#8,Frequency=   3.049e+02Hz
33316, 8.040E+01,Mode#8,Frequency=   3.049e+02Hz
33317, 7.546E+01,Mode#8,Frequency=   3.049e+02Hz
33318, 7.079E+01,Mode#8,Frequency=   3.049e+02Hz
33319, 7.482E+01,Mode#8,Frequency=   3.049e+02Hz
33320, 9.883E+01,Mode#8,Frequency=   3.049e+02Hz
31180, 4.804E+01,Mode#8,Frequency=   3.049e+02Hz
31181, 4.776E+01,Mode#8,Frequency=   3.049e+02Hz
31182, 4.745E+01,Mode#8,Frequency=   3.049e+02Hz
31183, 4.714E+01,Mode#8,Frequency=   3.049e+02Hz
31184, 4.694E+01,Mode#8,Frequency=   3.049e+02Hz
31185, 4.643E+01,Mode#8,Frequency=   3.049e+02Hz
31186, 4.741E+01,Mode#8,Frequency=   3.049e+02Hz
31187, 4.883E+01,Mode#8,Frequency=   3.049e+02Hz
31188, 5.022E+01,Mode#8,Frequency=   3.049e+02Hz
31189, 5.114E+01,Mode#8,Frequency=   3.049e+02Hz
31416, 1.309E+01,Mode#8,Frequency=   3.049e+02Hz
31417, 1.289E+01,Mode#8,Frequency=   3.049e+02Hz
31418, 1.266E+01,Mode#8,Frequency=   3.049e+02Hz
31419, 1.244E+01,Mode#8,Frequency=   3.049e+02Hz
31420, 1.233E+01,Mode#8,Frequency=   3.049e+02Hz
31421, 1.177E+01,Mode#8,Frequency=   3.049e+02Hz
31422, 1.245E+01,Mode#8,Frequency=   3.049e+02Hz
31423, 1.346E+01,Mode#8,Frequency=   3.049e+02Hz
31424, 1.446E+01,Mode#8,Frequency=   3.049e+02Hz
31425, 1.526E+01,Mode#8,Frequency=   3.049e+02Hz
33304, 8.192E+01,Mode#8,Frequency=   3.049e+02Hz
33305, 8.181E+01,Mode#8,Frequency=   3.049e+02Hz
33306, 8.168E+01,Mode#8,Frequency=   3.049e+02Hz
33307, 8.156E+01,Mode#8,Frequency=   3.049e+02Hz
33308, 8.150E+01,Mode#8,Frequency=   3.049e+02Hz
33309, 8.092E+01,Mode#8,Frequency=   3.049e+02Hz
33310, 8.164E+01,Mode#8,Frequency=   3.049e+02Hz
33311, 8.270E+01,Mode#8,Frequency=   3.049e+02Hz
33312, 8.371E+01,Mode#8,Frequency=   3.049e+02Hz
33313, 8.447E+01,Mode#8,Frequency=   3.049e+02Hz
33904, 8.614E+01,Mode#8,Frequency=   3.049e+02Hz
33905, 8.614E+01,Mode#8,Frequency=   3.049e+02Hz
33906, 8.491E+01,Mode#8,Frequency=   3.049e+02Hz
33907, 8.252E+01,Mode#8,Frequency=   3.049e+02Hz
33908, 8.149E+01,Mode#8,Frequency=   3.049e+02Hz
33909, 8.967E+01,Mode#8,Frequency=   3.049e+02Hz
35792, 8.066E+01,Mode#8,Frequency=   3.049e+02Hz
35793, 8.150E+01,Mode#8,Frequency=   3.049e+02Hz
35794, 8.154E+01,Mode#8,Frequency=   3.049e+02Hz
35795, 8.115E+01,Mode#8,Frequency=   3.049e+02Hz
35796, 8.366E+01,Mode#8,Frequency=   3.049e+02Hz
35797, 9.713E+01,Mode#8,Frequency=   3.049e+02Hz
33894, 8.185E+01,Mode#8,Frequency=   3.049e+02Hz
33895, 8.181E+01,Mode#8,Frequency=   3.049e+02Hz
33896, 8.176E+01,Mode#8,Frequency=   3.049e+02Hz
33897, 8.175E+01,Mode#8,Frequency=   3.049e+02Hz
33898, 8.181E+01,Mode#8,Frequency=   3.049e+02Hz
33899, 8.129E+01,Mode#8,Frequency=   3.049e+02Hz
33900, 8.202E+01,Mode#8,Frequency=   3.049e+02Hz
33901, 8.312E+01,Mode#8,Frequency=   3.049e+02Hz
33902, 8.428E+01,Mode#8,Frequency=   3.049e+02Hz
33903, 8.538E+01,Mode#8,Frequency=   3.049e+02Hz
35782, 7.493E+01,Mode#8,Frequency=   3.049e+02Hz
35783, 7.492E+01,Mode#8,Frequency=   3.049e+02Hz
35784, 7.494E+01,Mode#8,Frequency=   3.049e+02Hz
35785, 7.502E+01,Mode#8,Frequency=   3.049e+02Hz
35786, 7.518E+01,Mode#8,Frequency=   3.049e+02Hz
35787, 7.472E+01,Mode#8,Frequency=   3.049e+02Hz
35788, 7.547E+01,Mode#8,Frequency=   3.049e+02Hz
35789, 7.663E+01,Mode#8,Frequency=   3.049e+02Hz
35790, 7.794E+01,Mode#8,Frequency=   3.049e+02Hz
35791, 7.935E+01,Mode#8,Frequency=   3.049e+02Hz
43932, 9.322E+01,Mode#8,Frequency=   3.049e+02Hz
43933, 8.809E+01,Mode#8,Frequency=   3.049e+02Hz
39911, 9.629E+01,Mode#8,Frequency=   3.049e+02Hz
39912, 6.456E+01,Mode#8,Frequency=   3.049e+02Hz
39913, 4.020E+01,Mode#8,Frequency=   3.049e+02Hz
39978, 9.368E+01,Mode#8,Frequency=   3.049e+02Hz
39979, 7.203E+01,Mode#8,Frequency=   3.049e+02Hz
39980, 5.826E+01,Mode#8,Frequency=   3.049e+02Hz
44000, 9.836E+01,Mode#8,Frequency=   3.049e+02Hz
46678, 9.430E+01,Mode#8,Frequency=   3.049e+02Hz
46679, 7.562E+01,Mode#8,Frequency=   3.049e+02Hz
46680, 6.428E+01,Mode#8,Frequency=   3.049e+02Hz
46746, 9.467E+01,Mode#8,Frequency=   3.049e+02Hz
46747, 8.994E+01,Mode#8,Frequency=   3.049e+02Hz
42390, 9.206E+01,Mode#8,Frequency=   3.049e+02Hz
42391, 6.569E+01,Mode#8,Frequency=   3.049e+02Hz
42392, 4.727E+01,Mode#8,Frequency=   3.049e+02Hz
46611, 9.807E+01,Mode#8,Frequency=   3.049e+02Hz
46612, 8.440E+01,Mode#8,Frequency=   3.049e+02Hz
46613, 7.666E+01,Mode#8,Frequency=   3.049e+02Hz
39777, 9.732E+01,Mode#8,Frequency=   3.049e+02Hz
39778, 8.127E+01,Mode#8,Frequency=   3.049e+02Hz
39779, 7.191E+01,Mode#8,Frequency=   3.049e+02Hz
39643, 9.803E+01,Mode#8,Frequency=   3.049e+02Hz
39644, 7.314E+01,Mode#8,Frequency=   3.049e+02Hz
39645, 5.675E+01,Mode#8,Frequency=   3.049e+02Hz
39845, 9.096E+01,Mode#8,Frequency=   3.049e+02Hz
39846, 8.500E+01,Mode#8,Frequency=   3.049e+02Hz
42524, 9.368E+01,Mode#8,Frequency=   3.049e+02Hz
42525, 7.203E+01,Mode#8,Frequency=   3.049e+02Hz
42526, 5.826E+01,Mode#8,Frequency=   3.049e+02Hz
47215, 9.322E+01,Mode#8,Frequency=   3.049e+02Hz
47216, 8.809E+01,Mode#8,Frequency=   3.049e+02Hz
42792, 9.732E+01,Mode#8,Frequency=   3.049e+02Hz
42793, 8.127E+01,Mode#8,Frequency=   3.049e+02Hz
42794, 7.191E+01,Mode#8,Frequency=   3.049e+02Hz
47149, 9.836E+01,Mode#8,Frequency=   3.049e+02Hz
42323, 9.573E+01,Mode#8,Frequency=   3.049e+02Hz
42324, 5.947E+01,Mode#8,Frequency=   3.049e+02Hz
42325, 2.688E+01,Mode#8,Frequency=   3.049e+02Hz
42457, 9.629E+01,Mode#8,Frequency=   3.049e+02Hz
42458, 6.456E+01,Mode#8,Frequency=   3.049e+02Hz
42459, 4.020E+01,Mode#8,Frequency=   3.049e+02Hz
39510, 9.968E+01,Mode#8,Frequency=   3.049e+02Hz
39511, 9.622E+01,Mode#8,Frequency=   3.049e+02Hz
39711, 8.314E+01,Mode#8,Frequency=   3.049e+02Hz
39712, 7.277E+01,Mode#8,Frequency=   3.049e+02Hz
39376, 9.273E+01,Mode#8,Frequency=   3.049e+02Hz
39377, 8.670E+01,Mode#8,Frequency=   3.049e+02Hz
42658, 9.803E+01,Mode#8,Frequency=   3.049e+02Hz
42659, 7.314E+01,Mode#8,Frequency=   3.049e+02Hz
42660, 5.675E+01,Mode#8,Frequency=   3.049e+02Hz
42726, 9.096E+01,Mode#8,Frequency=   3.049e+02Hz
42727, 8.500E+01,Mode#8,Frequency=   3.049e+02Hz
42592, 8.314E+01,Mode#8,Frequency=   3.049e+02Hz
42593, 7.277E+01,Mode#8,Frequency=   3.049e+02Hz
43061, 9.968E+01,Mode#8,Frequency=   3.049e+02Hz
43062, 9.622E+01,Mode#8,Frequency=   3.049e+02Hz
39444, 9.761E+01,Mode#8,Frequency=   3.049e+02Hz
42927, 9.273E+01,Mode#8,Frequency=   3.049e+02Hz
42928, 8.670E+01,Mode#8,Frequency=   3.049e+02Hz
42861, 9.761E+01,Mode#8,Frequency=   3.049e+02Hz
26869, 8.497E+01,Mode#8,Frequency=   3.049e+02Hz
24745, 8.805E+01,Mode#8,Frequency=   3.049e+02Hz
28995, 9.644E+01,Mode#8,Frequency=   3.049e+02Hz
28994, 9.224E+01,Mode#8,Frequency=   3.049e+02Hz
23992, 7.853E+01,Mode#8,Frequency=   3.049e+02Hz
23993, 7.900E+01,Mode#8,Frequency=   3.049e+02Hz
23994, 7.873E+01,Mode#8,Frequency=   3.049e+02Hz
23995, 7.834E+01,Mode#8,Frequency=   3.049e+02Hz
23996, 8.170E+01,Mode#8,Frequency=   3.049e+02Hz
23997, 9.721E+01,Mode#8,Frequency=   3.049e+02Hz
24110, 7.736E+01,Mode#8,Frequency=   3.049e+02Hz
24111, 7.841E+01,Mode#8,Frequency=   3.049e+02Hz
24112, 7.882E+01,Mode#8,Frequency=   3.049e+02Hz
24113, 7.921E+01,Mode#8,Frequency=   3.049e+02Hz
24114, 8.345E+01,Mode#8,Frequency=   3.049e+02Hz
24115, 9.969E+01,Mode#8,Frequency=   3.049e+02Hz
23982, 7.385E+01,Mode#8,Frequency=   3.049e+02Hz
23983, 7.390E+01,Mode#8,Frequency=   3.049e+02Hz
23984, 7.399E+01,Mode#8,Frequency=   3.049e+02Hz
23985, 7.417E+01,Mode#8,Frequency=   3.049e+02Hz
23986, 7.445E+01,Mode#8,Frequency=   3.049e+02Hz
23987, 7.402E+01,Mode#8,Frequency=   3.049e+02Hz
23988, 7.461E+01,Mode#8,Frequency=   3.049e+02Hz
23989, 7.553E+01,Mode#8,Frequency=   3.049e+02Hz
23990, 7.655E+01,Mode#8,Frequency=   3.049e+02Hz
23991, 7.761E+01,Mode#8,Frequency=   3.049e+02Hz
24100, 7.139E+01,Mode#8,Frequency=   3.049e+02Hz
24101, 7.142E+01,Mode#8,Frequency=   3.049e+02Hz
24102, 7.148E+01,Mode#8,Frequency=   3.049e+02Hz
24103, 7.161E+01,Mode#8,Frequency=   3.049e+02Hz
24104, 7.185E+01,Mode#8,Frequency=   3.049e+02Hz
24105, 7.143E+01,Mode#8,Frequency=   3.049e+02Hz
24106, 7.213E+01,Mode#8,Frequency=   3.049e+02Hz
24107, 7.325E+01,Mode#8,Frequency=   3.049e+02Hz
24108, 7.454E+01,Mode#8,Frequency=   3.049e+02Hz
24109, 7.597E+01,Mode#8,Frequency=   3.049e+02Hz
29537, 7.969E+01,Mode#8,Frequency=   3.049e+02Hz
29538, 7.855E+01,Mode#8,Frequency=   3.049e+02Hz
29539, 7.613E+01,Mode#8,Frequency=   3.049e+02Hz
29540, 7.199E+01,Mode#8,Frequency=   3.049e+02Hz
29541, 6.657E+01,Mode#8,Frequency=   3.049e+02Hz
29542, 6.388E+01,Mode#8,Frequency=   3.049e+02Hz
29543, 7.464E+01,Mode#8,Frequency=   3.049e+02Hz
38269, 8.202E+01,Mode#8,Frequency=   3.049e+02Hz
38270, 8.200E+01,Mode#8,Frequency=   3.049e+02Hz
38271, 8.120E+01,Mode#8,Frequency=   3.049e+02Hz
38272, 7.928E+01,Mode#8,Frequency=   3.049e+02Hz
38273, 7.669E+01,Mode#8,Frequency=   3.049e+02Hz
38274, 7.701E+01,Mode#8,Frequency=   3.049e+02Hz
38275, 8.919E+01,Mode#8,Frequency=   3.049e+02Hz
31307, 1.094E+01,Mode#8,Frequency=   3.049e+02Hz
31308, 1.103E+01,Mode#8,Frequency=   3.049e+02Hz
31309, 1.317E+01,Mode#8,Frequency=   3.049e+02Hz
31310, 2.054E+01,Mode#8,Frequency=   3.049e+02Hz
31311, 3.558E+01,Mode#8,Frequency=   3.049e+02Hz
31312, 6.034E+01,Mode#8,Frequency=   3.049e+02Hz
31313, 9.685E+01,Mode#8,Frequency=   3.049e+02Hz
34611, 4.443E+01,Mode#8,Frequency=   3.049e+02Hz
34612, 4.205E+01,Mode#8,Frequency=   3.049e+02Hz
34613, 3.728E+01,Mode#8,Frequency=   3.049e+02Hz
34614, 2.922E+01,Mode#8,Frequency=   3.049e+02Hz
34615, 1.996E+01,Mode#8,Frequency=   3.049e+02Hz
34616, 2.805E+01,Mode#8,Frequency=   3.049e+02Hz
34617, 6.093E+01,Mode#8,Frequency=   3.049e+02Hz
29528, 7.877E+01,Mode#8,Frequency=   3.049e+02Hz
29529, 7.888E+01,Mode#8,Frequency=   3.049e+02Hz
29530, 7.903E+01,Mode#8,Frequency=   3.049e+02Hz
29531, 7.926E+01,Mode#8,Frequency=   3.049e+02Hz
29532, 7.961E+01,Mode#8,Frequency=   3.049e+02Hz
29533, 7.916E+01,Mode#8,Frequency=   3.049e+02Hz
29534, 7.950E+01,Mode#8,Frequency=   3.049e+02Hz
29535, 7.990E+01,Mode#8,Frequency=   3.049e+02Hz
29536, 8.003E+01,Mode#8,Frequency=   3.049e+02Hz
38260, 7.972E+01,Mode#8,Frequency=   3.049e+02Hz
38261, 7.980E+01,Mode#8,Frequency=   3.049e+02Hz
38262, 7.992E+01,Mode#8,Frequency=   3.049e+02Hz
38263, 8.012E+01,Mode#8,Frequency=   3.049e+02Hz
38264, 8.043E+01,Mode#8,Frequency=   3.049e+02Hz
38265, 7.998E+01,Mode#8,Frequency=   3.049e+02Hz
38266, 8.042E+01,Mode#8,Frequency=   3.049e+02Hz
38267, 8.106E+01,Mode#8,Frequency=   3.049e+02Hz
38268, 8.163E+01,Mode#8,Frequency=   3.049e+02Hz
31298, 1.006E+01,Mode#8,Frequency=   3.049e+02Hz
31299, 1.014E+01,Mode#8,Frequency=   3.049e+02Hz
31300, 1.026E+01,Mode#8,Frequency=   3.049e+02Hz
31301, 1.044E+01,Mode#8,Frequency=   3.049e+02Hz
31302, 1.077E+01,Mode#8,Frequency=   3.049e+02Hz
31303, 1.047E+01,Mode#8,Frequency=   3.049e+02Hz
31304, 1.075E+01,Mode#8,Frequency=   3.049e+02Hz
31305, 1.101E+01,Mode#8,Frequency=   3.049e+02Hz
31306, 1.108E+01,Mode#8,Frequency=   3.049e+02Hz
34602, 4.335E+01,Mode#8,Frequency=   3.049e+02Hz
34603, 4.353E+01,Mode#8,Frequency=   3.049e+02Hz
34604, 4.380E+01,Mode#8,Frequency=   3.049e+02Hz
34605, 4.417E+01,Mode#8,Frequency=   3.049e+02Hz
34606, 4.476E+01,Mode#8,Frequency=   3.049e+02Hz
34607, 4.453E+01,Mode#8,Frequency=   3.049e+02Hz
34608, 4.499E+01,Mode#8,Frequency=   3.049e+02Hz
34609, 4.537E+01,Mode#8,Frequency=   3.049e+02Hz
34610, 4.532E+01,Mode#8,Frequency=   3.049e+02Hz
7756, 1.325E+01,Mode#8,Frequency=   3.049e+02Hz
7757, 1.334E+01,Mode#8,Frequency=   3.049e+02Hz
7758, 1.348E+01,Mode#8,Frequency=   3.049e+02Hz
7759, 1.361E+01,Mode#8,Frequency=   3.049e+02Hz
7760, 1.374E+01,Mode#8,Frequency=   3.049e+02Hz
7761, 1.388E+01,Mode#8,Frequency=   3.049e+02Hz
7762, 1.400E+01,Mode#8,Frequency=   3.049e+02Hz
7763, 1.407E+01,Mode#8,Frequency=   3.049e+02Hz
7764, 1.409E+01,Mode#8,Frequency=   3.049e+02Hz
7765, 1.401E+01,Mode#8,Frequency=   3.049e+02Hz
7992, 4.826E+01,Mode#8,Frequency=   3.049e+02Hz
7993, 4.840E+01,Mode#8,Frequency=   3.049e+02Hz
7994, 4.855E+01,Mode#8,Frequency=   3.049e+02Hz
7995, 4.874E+01,Mode#8,Frequency=   3.049e+02Hz
7996, 4.895E+01,Mode#8,Frequency=   3.049e+02Hz
7997, 4.916E+01,Mode#8,Frequency=   3.049e+02Hz
7998, 4.932E+01,Mode#8,Frequency=   3.049e+02Hz
7999, 4.942E+01,Mode#8,Frequency=   3.049e+02Hz
8000, 4.943E+01,Mode#8,Frequency=   3.049e+02Hz
8001, 4.930E+01,Mode#8,Frequency=   3.049e+02Hz
5868, 8.196E+01,Mode#8,Frequency=   3.049e+02Hz
5869, 8.202E+01,Mode#8,Frequency=   3.049e+02Hz
5870, 8.201E+01,Mode#8,Frequency=   3.049e+02Hz
5871, 8.201E+01,Mode#8,Frequency=   3.049e+02Hz
5872, 8.206E+01,Mode#8,Frequency=   3.049e+02Hz
5873, 8.212E+01,Mode#8,Frequency=   3.049e+02Hz
5874, 8.217E+01,Mode#8,Frequency=   3.049e+02Hz
5875, 8.220E+01,Mode#8,Frequency=   3.049e+02Hz
5876, 8.218E+01,Mode#8,Frequency=   3.049e+02Hz
5877, 8.212E+01,Mode#8,Frequency=   3.049e+02Hz
6343, 9.983E+01,Mode#8,Frequency=   3.049e+02Hz
6344, 9.957E+01,Mode#8,Frequency=   3.049e+02Hz
6345, 9.930E+01,Mode#8,Frequency=   3.049e+02Hz
6346, 9.904E+01,Mode#8,Frequency=   3.049e+02Hz
6347, 9.880E+01,Mode#8,Frequency=   3.049e+02Hz
6348, 9.862E+01,Mode#8,Frequency=   3.049e+02Hz
6349, 9.852E+01,Mode#8,Frequency=   3.049e+02Hz
7766, 1.387E+01,Mode#8,Frequency=   3.049e+02Hz
7767, 1.368E+01,Mode#8,Frequency=   3.049e+02Hz
7768, 1.347E+01,Mode#8,Frequency=   3.049e+02Hz
7769, 1.596E+01,Mode#8,Frequency=   3.049e+02Hz
7770, 2.004E+01,Mode#8,Frequency=   3.049e+02Hz
7771, 2.604E+01,Mode#8,Frequency=   3.049e+02Hz
7772, 3.551E+01,Mode#8,Frequency=   3.049e+02Hz
7773, 5.101E+01,Mode#8,Frequency=   3.049e+02Hz
7774, 7.574E+01,Mode#8,Frequency=   3.049e+02Hz
8002, 4.902E+01,Mode#8,Frequency=   3.049e+02Hz
8003, 4.860E+01,Mode#8,Frequency=   3.049e+02Hz
8004, 4.806E+01,Mode#8,Frequency=   3.049e+02Hz
8005, 5.077E+01,Mode#8,Frequency=   3.049e+02Hz
8006, 5.502E+01,Mode#8,Frequency=   3.049e+02Hz
8007, 6.118E+01,Mode#8,Frequency=   3.049e+02Hz
8008, 7.058E+01,Mode#8,Frequency=   3.049e+02Hz
8009, 8.598E+01,Mode#8,Frequency=   3.049e+02Hz
5878, 8.196E+01,Mode#8,Frequency=   3.049e+02Hz
5879, 8.169E+01,Mode#8,Frequency=   3.049e+02Hz
5880, 8.126E+01,Mode#8,Frequency=   3.049e+02Hz
5881, 8.362E+01,Mode#8,Frequency=   3.049e+02Hz
5882, 8.674E+01,Mode#8,Frequency=   3.049e+02Hz
5883, 9.055E+01,Mode#8,Frequency=   3.049e+02Hz
5884, 9.678E+01,Mode#8,Frequency=   3.049e+02Hz
6350, 9.847E+01,Mode#8,Frequency=   3.049e+02Hz
6351, 9.855E+01,Mode#8,Frequency=   3.049e+02Hz
6352, 9.877E+01,Mode#8,Frequency=   3.049e+02Hz
6353, 9.604E+01,Mode#8,Frequency=   3.049e+02Hz
6354, 9.238E+01,Mode#8,Frequency=   3.049e+02Hz
6355, 8.822E+01,Mode#8,Frequency=   3.049e+02Hz
6356, 8.270E+01,Mode#8,Frequency=   3.049e+02Hz
6357, 7.523E+01,Mode#8,Frequency=   3.049e+02Hz
6358, 6.681E+01,Mode#8,Frequency=   3.049e+02Hz
5278, 8.185E+01,Mode#8,Frequency=   3.049e+02Hz
5279, 8.184E+01,Mode#8,Frequency=   3.049e+02Hz
5280, 8.183E+01,Mode#8,Frequency=   3.049e+02Hz
5281, 8.183E+01,Mode#8,Frequency=   3.049e+02Hz
5282, 8.183E+01,Mode#8,Frequency=   3.049e+02Hz
5283, 8.184E+01,Mode#8,Frequency=   3.049e+02Hz
5284, 8.187E+01,Mode#8,Frequency=   3.049e+02Hz
5285, 8.187E+01,Mode#8,Frequency=   3.049e+02Hz
5286, 8.187E+01,Mode#8,Frequency=   3.049e+02Hz
5287, 8.181E+01,Mode#8,Frequency=   3.049e+02Hz
11774, 9.987E+01,Mode#8,Frequency=   3.049e+02Hz
11775, 9.964E+01,Mode#8,Frequency=   3.049e+02Hz
11776, 9.946E+01,Mode#8,Frequency=   3.049e+02Hz
11777, 9.933E+01,Mode#8,Frequency=   3.049e+02Hz
3390, 7.490E+01,Mode#8,Frequency=   3.049e+02Hz
3391, 7.491E+01,Mode#8,Frequency=   3.049e+02Hz
3392, 7.487E+01,Mode#8,Frequency=   3.049e+02Hz
3393, 7.484E+01,Mode#8,Frequency=   3.049e+02Hz
3394, 7.485E+01,Mode#8,Frequency=   3.049e+02Hz
3395, 7.485E+01,Mode#8,Frequency=   3.049e+02Hz
3396, 7.486E+01,Mode#8,Frequency=   3.049e+02Hz
3397, 7.489E+01,Mode#8,Frequency=   3.049e+02Hz
3398, 7.487E+01,Mode#8,Frequency=   3.049e+02Hz
3399, 7.475E+01,Mode#8,Frequency=   3.049e+02Hz
5288, 8.159E+01,Mode#8,Frequency=   3.049e+02Hz
5289, 8.116E+01,Mode#8,Frequency=   3.049e+02Hz
5290, 8.046E+01,Mode#8,Frequency=   3.049e+02Hz
5291, 8.211E+01,Mode#8,Frequency=   3.049e+02Hz
5292, 8.389E+01,Mode#8,Frequency=   3.049e+02Hz
5293, 8.546E+01,Mode#8,Frequency=   3.049e+02Hz
5294, 8.914E+01,Mode#8,Frequency=   3.049e+02Hz
5295, 9.991E+01,Mode#8,Frequency=   3.049e+02Hz
11778, 9.929E+01,Mode#8,Frequency=   3.049e+02Hz
11779, 9.948E+01,Mode#8,Frequency=   3.049e+02Hz
11780, 9.986E+01,Mode#8,Frequency=   3.049e+02Hz
11781, 9.774E+01,Mode#8,Frequency=   3.049e+02Hz
11782, 9.529E+01,Mode#8,Frequency=   3.049e+02Hz
11783, 9.336E+01,Mode#8,Frequency=   3.049e+02Hz
11784, 9.115E+01,Mode#8,Frequency=   3.049e+02Hz
11785, 8.716E+01,Mode#8,Frequency=   3.049e+02Hz
11786, 8.192E+01,Mode#8,Frequency=   3.049e+02Hz
1044, 9.894E+01,Mode#8,Frequency=   3.049e+02Hz
1045, 9.929E+01,Mode#8,Frequency=   3.049e+02Hz
1046, 9.981E+01,Mode#8,Frequency=   3.049e+02Hz
1047, 9.803E+01,Mode#8,Frequency=   3.049e+02Hz
1048, 9.413E+01,Mode#8,Frequency=   3.049e+02Hz
3400, 7.447E+01,Mode#8,Frequency=   3.049e+02Hz
3401, 7.387E+01,Mode#8,Frequency=   3.049e+02Hz
3402, 7.281E+01,Mode#8,Frequency=   3.049e+02Hz
3403, 7.378E+01,Mode#8,Frequency=   3.049e+02Hz
3404, 7.443E+01,Mode#8,Frequency=   3.049e+02Hz
3405, 7.403E+01,Mode#8,Frequency=   3.049e+02Hz
3406, 7.592E+01,Mode#8,Frequency=   3.049e+02Hz
3407, 8.676E+01,Mode#8,Frequency=   3.049e+02Hz
6359, 7.306E+01,Mode#8,Frequency=   3.049e+02Hz
11787, 8.891E+01,Mode#8,Frequency=   3.049e+02Hz
15072, 7.136E+01,Mode#8,Frequency=   3.049e+02Hz
15073, 7.135E+01,Mode#8,Frequency=   3.049e+02Hz
15074, 7.132E+01,Mode#8,Frequency=   3.049e+02Hz
15075, 7.129E+01,Mode#8,Frequency=   3.049e+02Hz
15076, 7.128E+01,Mode#8,Frequency=   3.049e+02Hz
15077, 7.127E+01,Mode#8,Frequency=   3.049e+02Hz
15078, 7.127E+01,Mode#8,Frequency=   3.049e+02Hz
15079, 7.129E+01,Mode#8,Frequency=   3.049e+02Hz
15080, 7.123E+01,Mode#8,Frequency=   3.049e+02Hz
15081, 7.107E+01,Mode#8,Frequency=   3.049e+02Hz
15190, 7.382E+01,Mode#8,Frequency=   3.049e+02Hz
15191, 7.378E+01,Mode#8,Frequency=   3.049e+02Hz
15192, 7.371E+01,Mode#8,Frequency=   3.049e+02Hz
15193, 7.368E+01,Mode#8,Frequency=   3.049e+02Hz
15194, 7.367E+01,Mode#8,Frequency=   3.049e+02Hz
15195, 7.363E+01,Mode#8,Frequency=   3.049e+02Hz
15196, 7.358E+01,Mode#8,Frequency=   3.049e+02Hz
15197, 7.356E+01,Mode#8,Frequency=   3.049e+02Hz
15198, 7.349E+01,Mode#8,Frequency=   3.049e+02Hz
15199, 7.330E+01,Mode#8,Frequency=   3.049e+02Hz
15082, 7.072E+01,Mode#8,Frequency=   3.049e+02Hz
15083, 7.002E+01,Mode#8,Frequency=   3.049e+02Hz
15084, 6.883E+01,Mode#8,Frequency=   3.049e+02Hz
15085, 6.951E+01,Mode#8,Frequency=   3.049e+02Hz
15086, 6.975E+01,Mode#8,Frequency=   3.049e+02Hz
15087, 6.825E+01,Mode#8,Frequency=   3.049e+02Hz
15088, 6.910E+01,Mode#8,Frequency=   3.049e+02Hz
15089, 8.025E+01,Mode#8,Frequency=   3.049e+02Hz
15200, 7.296E+01,Mode#8,Frequency=   3.049e+02Hz
15201, 7.228E+01,Mode#8,Frequency=   3.049e+02Hz
15202, 7.113E+01,Mode#8,Frequency=   3.049e+02Hz
15203, 7.206E+01,Mode#8,Frequency=   3.049e+02Hz
15204, 7.291E+01,Mode#8,Frequency=   3.049e+02Hz
15205, 7.137E+01,Mode#8,Frequency=   3.049e+02Hz
15206, 7.187E+01,Mode#8,Frequency=   3.049e+02Hz
15207, 8.279E+01,Mode#8,Frequency=   3.049e+02Hz
912, 7.964E+01,Mode#8,Frequency=   3.049e+02Hz
913, 7.957E+01,Mode#8,Frequency=   3.049e+02Hz
914, 7.949E+01,Mode#8,Frequency=   3.049e+02Hz
915, 7.946E+01,Mode#8,Frequency=   3.049e+02Hz
916, 7.942E+01,Mode#8,Frequency=   3.049e+02Hz
917, 7.934E+01,Mode#8,Frequency=   3.049e+02Hz
918, 7.926E+01,Mode#8,Frequency=   3.049e+02Hz
919, 7.916E+01,Mode#8,Frequency=   3.049e+02Hz
920, 7.902E+01,Mode#8,Frequency=   3.049e+02Hz
921, 7.880E+01,Mode#8,Frequency=   3.049e+02Hz
9644, 7.866E+01,Mode#8,Frequency=   3.049e+02Hz
9645, 7.858E+01,Mode#8,Frequency=   3.049e+02Hz
9646, 7.848E+01,Mode#8,Frequency=   3.049e+02Hz
9647, 7.842E+01,Mode#8,Frequency=   3.049e+02Hz
9648, 7.837E+01,Mode#8,Frequency=   3.049e+02Hz
9649, 7.827E+01,Mode#8,Frequency=   3.049e+02Hz
9650, 7.812E+01,Mode#8,Frequency=   3.049e+02Hz
9651, 7.794E+01,Mode#8,Frequency=   3.049e+02Hz
9652, 7.771E+01,Mode#8,Frequency=   3.049e+02Hz
9653, 7.742E+01,Mode#8,Frequency=   3.049e+02Hz
4570, 4.321E+01,Mode#8,Frequency=   3.049e+02Hz
4571, 4.309E+01,Mode#8,Frequency=   3.049e+02Hz
4572, 4.299E+01,Mode#8,Frequency=   3.049e+02Hz
4573, 4.288E+01,Mode#8,Frequency=   3.049e+02Hz
4574, 4.276E+01,Mode#8,Frequency=   3.049e+02Hz
4575, 4.261E+01,Mode#8,Frequency=   3.049e+02Hz
4576, 4.240E+01,Mode#8,Frequency=   3.049e+02Hz
4577, 4.210E+01,Mode#8,Frequency=   3.049e+02Hz
