id,value
22204, 5.287E+02
22209, 5.240E+02
22210, 5.335E+02
22211, 5.358E+02
22212, 5.295E+02
22213, 5.168E+02
22214, 4.998E+02
22215, 4.799E+02
22216, 4.579E+02
22217, 4.344E+02
22218, 4.096E+02
22219, 3.834E+02
22220, 3.555E+02
22221, 3.245E+02
22227, 4.635E+02
22228, 4.638E+02
22229, 4.574E+02
22230, 4.456E+02
22231, 4.299E+02
22232, 4.111E+02
22233, 3.899E+02
22234, 3.666E+02
22235, 3.477E+02
22236, 3.301E+02
22237, 3.091E+02
22238, 2.887E+02
22243, 9.279E+02
22244, 8.971E+02
22245, 8.646E+02
22246, 8.331E+02
22247, 8.030E+02
22248, 7.738E+02
22249, 7.449E+02
22250, 7.149E+02
22251, 6.828E+02
22252, 6.474E+02
22253, 6.082E+02
22254, 5.656E+02
22255, 5.217E+02
22205, 5.070E+02
22206, 4.999E+02
22207, 5.046E+02
22222, 2.880E+02
22223, 2.480E+02
22224, 2.527E+02
22239, 2.785E+02
22240, 2.933E+02
22241, 3.208E+02
22256, 4.790E+02
22108, 1.568E+03
22109, 1.425E+03
22110, 1.310E+03
22111, 1.218E+03
22112, 1.144E+03
22113, 1.082E+03
22114, 1.031E+03
22115, 9.868E+02
22116, 9.482E+02
22117, 9.134E+02
22118, 8.813E+02
22119, 8.523E+02
22120, 8.290E+02
22128, 1.221E+03
22129, 1.135E+03
22130, 1.063E+03
22131, 1.002E+03
22132, 9.488E+02
22133, 9.024E+02
22134, 8.615E+02
22135, 8.260E+02
22136, 7.980E+02
22137, 7.850E+02
22138, 8.036E+02
22074, 1.242E+03
22075, 1.139E+03
22076, 1.058E+03
22077, 9.927E+02
22078, 9.391E+02
22079, 8.946E+02
22080, 8.568E+02
22081, 8.241E+02
22082, 7.950E+02
22083, 7.688E+02
22084, 7.452E+02
22085, 7.255E+02
22086, 7.130E+02
22087, 7.156E+02
22091, 1.435E+03
22092, 1.312E+03
22093, 1.216E+03
22094, 1.138E+03
22095, 1.076E+03
22096, 1.025E+03
22097, 9.817E+02
22098, 9.451E+02
22099, 9.126E+02
22100, 8.826E+02
22101, 8.538E+02
22102, 8.259E+02
22103, 8.003E+02
22104, 7.836E+02
22121, 8.235E+02
22139, 8.455E+02
22088, 7.575E+02
22105, 8.419E+02
22122, 8.822E+02
21920, 1.134E+03
21921, 1.081E+03
21922, 1.028E+03
21923, 9.760E+02
21924, 9.256E+02
22260, 1.152E+03
22261, 1.109E+03
22262, 1.062E+03
22263, 1.015E+03
22264, 9.696E+02
22265, 9.260E+02
22277, 1.163E+03
22278, 1.116E+03
22279, 1.066E+03
22280, 1.016E+03
21925, 8.775E+02
22281, 9.677E+02
22282, 9.211E+02
22266, 8.837E+02
22267, 8.418E+02
22268, 7.993E+02
22269, 7.549E+02
22270, 7.078E+02
22271, 6.572E+02
22272, 6.019E+02
21926, 8.318E+02
21927, 7.879E+02
21928, 7.452E+02
21929, 7.026E+02
21930, 6.587E+02
21931, 6.123E+02
21932, 5.630E+02
22283, 8.762E+02
22284, 8.326E+02
22285, 7.892E+02
22286, 7.451E+02
22287, 6.991E+02
22288, 6.500E+02
22289, 5.960E+02
21937, 1.115E+03
21938, 1.058E+03
21939, 1.001E+03
21940, 9.453E+02
21941, 8.920E+02
21954, 1.107E+03
21955, 1.045E+03
21956, 9.839E+02
21957, 9.247E+02
21958, 8.678E+02
21971, 1.110E+03
21972, 1.044E+03
21973, 9.789E+02
21974, 9.163E+02
21975, 8.559E+02
21976, 7.976E+02
21988, 1.126E+03
21989, 1.054E+03
21990, 9.868E+02
21991, 9.216E+02
21992, 8.583E+02
21993, 7.965E+02
22005, 1.152E+03
22006, 1.076E+03
22007, 1.006E+03
22008, 9.392E+02
22009, 8.742E+02
22010, 8.106E+02
22011, 7.479E+02
21942, 8.413E+02
21943, 7.933E+02
21959, 8.136E+02
21960, 7.621E+02
21977, 7.417E+02
21994, 7.363E+02
21944, 7.479E+02
21945, 7.044E+02
21946, 6.617E+02
21947, 6.186E+02
21948, 5.740E+02
21949, 5.276E+02
21961, 7.134E+02
21962, 6.673E+02
21963, 6.231E+02
21964, 5.793E+02
21965, 5.347E+02
21966, 4.889E+02
21978, 6.883E+02
21979, 6.377E+02
21980, 5.896E+02
21981, 5.432E+02
21982, 4.967E+02
21983, 4.486E+02
21995, 6.779E+02
21996, 6.213E+02
21997, 5.671E+02
21998, 5.153E+02
21999, 4.647E+02
22000, 4.126E+02
22012, 6.858E+02
22013, 6.241E+02
22014, 5.633E+02
22015, 5.039E+02
22016, 4.466E+02
22017, 3.898E+02
22018, 3.281E+02
22030, 6.450E+02
22031, 5.808E+02
22032, 5.159E+02
22033, 4.515E+02
22034, 3.901E+02
22035, 3.316E+02
21933, 5.111E+02
21934, 4.589E+02
21935, 4.135E+02
21950, 4.813E+02
21951, 4.386E+02
21952, 4.011E+02
21967, 4.437E+02
21968, 4.031E+02
21969, 3.696E+02
21984, 4.001E+02
21985, 3.556E+02
21986, 3.208E+02
22001, 3.569E+02
22002, 3.020E+02
22003, 2.584E+02
22019, 2.590E+02
22020, 2.003E+02
22036, 2.673E+02
22037, 2.065E+02
22257, 4.304E+02
22258, 3.738E+02
22273, 5.382E+02
22274, 4.678E+02
22275, 4.012E+02
22290, 5.360E+02
22291, 4.685E+02
22292, 3.986E+02
22022, 1.194E+03
22023, 1.109E+03
22024, 1.034E+03
22025, 9.645E+02
22026, 8.982E+02
22027, 8.340E+02
22028, 7.710E+02
22029, 7.082E+02
22040, 1.109E+03
22041, 1.028E+03
22042, 9.565E+02
22043, 8.920E+02
22044, 8.322E+02
22045, 7.754E+02
22046, 7.204E+02
22047, 6.661E+02
22048, 6.114E+02
22049, 5.559E+02
22050, 5.006E+02
22051, 4.497E+02
22052, 4.121E+02
22057, 1.102E+03
22058, 1.016E+03
22059, 9.460E+02
22060, 8.866E+02
22061, 8.354E+02
22062, 7.902E+02
22063, 7.493E+02
22064, 7.116E+02
22065, 6.758E+02
22066, 6.414E+02
22067, 6.088E+02
22068, 5.808E+02
22069, 5.652E+02
22070, 5.744E+02
22053, 3.887E+02
22054, 3.524E+02
22071, 5.926E+02
18083, 1.004E+03
18089, 7.651E+02
18090, 6.742E+02
18140, 1.229E+03
18141, 1.619E+03
15598, 1.596E+03
15622, 1.601E+03
15627, 1.567E+03
15643, 1.618E+03
15649, 1.565E+03
15666, 1.652E+03
15671, 1.582E+03
15676, 1.510E+03
15687, 1.703E+03
15693, 1.623E+03
15696, 1.480E+03
15698, 1.537E+03
15709, 1.766E+03
15716, 1.685E+03
15719, 1.497E+03
15720, 1.460E+03
15721, 1.589E+03
15733, 1.840E+03
15737, 1.759E+03
15741, 1.475E+03
15745, 1.560E+03
15747, 1.663E+03
15758, 1.921E+03
15763, 1.843E+03
15767, 1.547E+03
15768, 1.750E+03
15770, 1.646E+03
15789, 1.935E+03
15795, 1.843E+03
15796, 1.644E+03
15797, 1.744E+03
15820, 1.943E+03
15822, 1.846E+03
15823, 1.749E+03
15847, 2.048E+03
15850, 1.951E+03
15852, 1.855E+03
15881, 1.961E+03
15882, 1.871E+03
15913, 1.973E+03
15878, 2.058E+03
15909, 2.068E+03
15942, 2.075E+03
15785, 2.011E+03
15810, 2.112E+03
15814, 2.034E+03
15835, 2.227E+03
15842, 2.141E+03
15863, 2.360E+03
15867, 2.260E+03
15873, 2.160E+03
15901, 2.513E+03
15902, 2.393E+03
15904, 2.280E+03
15906, 2.171E+03
15933, 2.543E+03
15934, 2.410E+03
15936, 2.288E+03
15940, 2.176E+03
15963, 2.712E+03
15966, 2.553E+03
15968, 2.413E+03
15969, 2.289E+03
15976, 2.178E+03
15989, 2.711E+03
15990, 2.547E+03
15993, 2.405E+03
16016, 2.884E+03
16017, 2.689E+03
16018, 2.527E+03
16039, 2.839E+03
16040, 2.652E+03
16064, 2.780E+03
15746, 1.492E+03
15766, 1.482E+03
15769, 1.507E+03
15790, 1.525E+03
15792, 1.563E+03
15815, 1.703E+03
15819, 1.607E+03
15821, 1.663E+03
15828, 1.448E+03
15844, 1.809E+03
15846, 1.742E+03
15849, 1.697E+03
15851, 1.767E+03
15855, 1.378E+03
15865, 1.892E+03
15871, 1.875E+03
15876, 1.761E+03
15877, 1.431E+03
15880, 1.795E+03
15888, 1.862E+03
15894, 1.939E+03
15905, 1.863E+03
15907, 1.824E+03
15912, 1.891E+03
15930, 1.912E+03
15939, 1.842E+03
15941, 1.908E+03
15943, 1.985E+03
15964, 1.874E+03
15972, 1.914E+03
15991, 1.899E+03
15977, 1.992E+03
15978, 2.079E+03
15996, 1.987E+03
15998, 2.173E+03
15999, 2.076E+03
16020, 1.963E+03
16023, 2.061E+03
16048, 2.031E+03
15994, 2.282E+03
16019, 2.389E+03
16021, 2.268E+03
16025, 2.161E+03
16041, 2.498E+03
16044, 2.365E+03
16047, 2.247E+03
16050, 2.138E+03
16063, 2.607E+03
16065, 2.461E+03
16066, 2.334E+03
16069, 2.216E+03
16070, 2.102E+03
16082, 2.714E+03
16083, 2.556E+03
16085, 2.420E+03
16086, 2.295E+03
16089, 2.176E+03
16100, 2.646E+03
16101, 2.502E+03
16104, 2.373E+03
16107, 2.250E+03
16120, 2.577E+03
16122, 2.445E+03
16127, 2.322E+03
16138, 2.387E+03
16139, 2.508E+03
16157, 2.442E+03
14379, 3.879E+03
14380, 4.117E+03
14381, 3.862E+03
16850, 2.449E+03
16852, 2.515E+03
16859, 2.735E+03
16862, 2.535E+03
16863, 2.630E+03
16871, 3.115E+03
16874, 2.851E+03
16875, 2.978E+03
16883, 3.573E+03
16886, 3.261E+03
16887, 3.414E+03
17425, 3.483E+03
17426, 3.222E+03
17427, 3.064E+03
17428, 2.929E+03
17429, 2.803E+03
17430, 2.686E+03
17431, 2.580E+03
17432, 2.483E+03
17433, 2.395E+03
17434, 2.315E+03
17435, 2.243E+03
15960, 2.894E+03
15987, 3.135E+03
15988, 2.905E+03
16014, 3.127E+03
16034, 3.363E+03
16038, 3.072E+03
16056, 3.454E+03
16059, 3.256E+03
16060, 2.993E+03
16080, 3.288E+03
16081, 3.131E+03
16084, 2.903E+03
16099, 3.108E+03
16102, 3.004E+03
16103, 2.812E+03
16121, 2.940E+03
16124, 2.724E+03
16125, 2.885E+03
16140, 2.793E+03
16142, 2.641E+03
16143, 2.776E+03
16160, 2.668E+03
16162, 2.678E+03
16163, 2.560E+03
16180, 2.560E+03
16181, 2.588E+03
16183, 2.479E+03
16202, 2.465E+03
16204, 2.497E+03
16221, 2.381E+03
17480, 3.406E+03
17481, 3.257E+03
17482, 3.035E+03
17483, 2.805E+03
17484, 2.610E+03
17485, 2.451E+03
17486, 2.366E+03
17487, 2.299E+03
17488, 2.236E+03
17489, 2.176E+03
17490, 2.119E+03
17534, 3.264E+03
17535, 3.057E+03
17536, 2.808E+03
17537, 2.656E+03
17538, 2.547E+03
17539, 2.450E+03
17540, 2.362E+03
17541, 2.283E+03
17542, 2.209E+03
17543, 2.141E+03
16079, 1.543E+03
18084, 1.619E+03
15890, 1.606E+03
15910, 1.772E+03
15920, 1.926E+03
15928, 1.535E+03
15935, 1.519E+03
15944, 1.849E+03
15950, 1.690E+03
15951, 1.901E+03
15971, 1.514E+03
15974, 1.306E+03
15975, 1.379E+03
15980, 1.822E+03
15984, 1.858E+03
16009, 1.309E+03
16012, 1.793E+03
16015, 1.857E+03
16032, 1.785E+03
17953, 1.659E+03
17954, 1.481E+03
17955, 1.315E+03
17956, 1.645E+03
17958, 1.313E+03
17959, 1.457E+03
17960, 1.670E+03
17962, 1.518E+03
17964, 1.363E+03
16043, 1.916E+03
16058, 1.842E+03
16068, 1.981E+03
16087, 1.906E+03
16111, 1.980E+03
16131, 2.062E+03
17963, 1.739E+03
17965, 1.610E+03
17966, 1.814E+03
17967, 1.904E+03
17968, 1.717E+03
17972, 1.820E+03
17976, 1.741E+03
18000, 1.835E+03
18002, 1.989E+03
18003, 1.908E+03
18018, 1.771E+03
16090, 2.051E+03
16110, 2.123E+03
16129, 2.197E+03
16144, 2.266E+03
16149, 2.132E+03
16156, 2.328E+03
16164, 2.200E+03
16176, 2.269E+03
16177, 2.383E+03
17994, 1.975E+03
17995, 2.037E+03
17996, 2.039E+03
17997, 2.095E+03
17998, 2.147E+03
18001, 1.910E+03
18004, 2.058E+03
18005, 1.973E+03
18010, 1.916E+03
18012, 1.978E+03
18020, 1.848E+03
16010, 1.243E+03
16036, 1.433E+03
16045, 1.258E+03
16046, 1.299E+03
16061, 1.505E+03
16072, 1.428E+03
16073, 1.351E+03
16076, 1.300E+03
16078, 1.290E+03
16093, 1.488E+03
16118, 1.475E+03
17929, 1.418E+03
17933, 1.390E+03
17936, 1.376E+03
17938, 1.394E+03
17939, 1.362E+03
17940, 1.423E+03
17941, 1.377E+03
17942, 1.426E+03
17943, 1.398E+03
17944, 1.434E+03
17946, 1.313E+03
17947, 1.341E+03
17949, 1.319E+03
17951, 1.351E+03
17952, 1.369E+03
17961, 1.314E+03
17970, 1.341E+03
17978, 1.359E+03
16264, 1.395E+03
16273, 1.416E+03
16287, 1.504E+03
16296, 1.410E+03
16297, 1.581E+03
16307, 1.464E+03
17937, 1.389E+03
17969, 1.492E+03
17973, 1.623E+03
17974, 1.414E+03
17977, 1.548E+03
17980, 1.673E+03
17981, 1.385E+03
17983, 1.497E+03
17984, 1.376E+03
17985, 1.619E+03
17986, 1.386E+03
17989, 1.576E+03
17990, 1.448E+03
17992, 1.542E+03
18014, 1.665E+03
18015, 1.622E+03
18019, 1.714E+03
16308, 1.651E+03
16318, 1.540E+03
16321, 1.715E+03
16327, 1.608E+03
16347, 1.567E+03
18006, 1.806E+03
18007, 1.759E+03
18011, 1.860E+03
18013, 1.918E+03
18016, 1.741E+03
18017, 1.695E+03
18021, 1.792E+03
16806, 1.871E+03
16827, 2.124E+03
16839, 2.302E+03
16842, 2.179E+03
16843, 2.238E+03
16851, 2.372E+03
16853, 2.431E+03
17436, 2.176E+03
17437, 2.116E+03
17438, 2.060E+03
17439, 2.009E+03
17440, 1.961E+03
17441, 1.916E+03
17442, 1.875E+03
17443, 1.838E+03
17444, 1.805E+03
17445, 1.772E+03
17446, 1.742E+03
16196, 2.322E+03
16201, 2.211E+03
16208, 2.381E+03
16216, 2.265E+03
16224, 2.412E+03
16225, 2.152E+03
16229, 2.309E+03
16237, 2.200E+03
16239, 2.300E+03
16243, 2.332E+03
16246, 2.091E+03
16250, 2.239E+03
16258, 2.218E+03
16259, 2.135E+03
16263, 2.256E+03
16270, 2.029E+03
16272, 2.171E+03
16276, 2.140E+03
16280, 2.072E+03
16284, 2.183E+03
16292, 2.104E+03
16293, 1.967E+03
16295, 2.067E+03
16303, 2.008E+03
16304, 2.112E+03
16312, 2.041E+03
16316, 1.994E+03
16317, 1.900E+03
16323, 2.046E+03
16326, 1.948E+03
16330, 1.783E+03
16335, 1.948E+03
16336, 1.981E+03
16338, 1.840E+03
16341, 1.673E+03
16348, 1.891E+03
16351, 1.735E+03
16353, 1.901E+03
16359, 1.924E+03
16360, 1.628E+03
16361, 1.788E+03
16368, 1.836E+03
16371, 1.858E+03
16372, 1.683E+03
16380, 1.852E+03
16389, 1.785E+03
16391, 1.816E+03
16398, 1.792E+03
16407, 1.739E+03
16409, 1.777E+03
16418, 1.740E+03
16427, 1.692E+03
16428, 1.749E+03
17491, 2.063E+03
17492, 2.010E+03
17493, 1.958E+03
17494, 1.909E+03
17495, 1.863E+03
17496, 1.822E+03
17497, 1.782E+03
17498, 1.744E+03
17499, 1.709E+03
17500, 1.677E+03
17501, 1.653E+03
17544, 2.078E+03
17545, 2.020E+03
17546, 1.965E+03
17547, 1.914E+03
17548, 1.867E+03
17549, 1.826E+03
17550, 1.782E+03
17551, 1.744E+03
17552, 1.711E+03
17553, 1.680E+03
17554, 1.653E+03
17555, 1.625E+03
18008, 1.856E+03
17602, 7.825E+02
17603, 6.933E+02
17604, 5.889E+02
17605, 4.934E+02
17606, 4.028E+02
17607, 3.470E+02
17608, 3.341E+02
17609, 3.720E+02
17610, 4.473E+02
17611, 5.365E+02
17612, 6.365E+02
17613, 7.327E+02
17614, 8.318E+02
17615, 9.216E+02
17616, 1.012E+03
17617, 1.090E+03
17683, 1.160E+03
17692, 1.129E+03
17693, 1.143E+03
17694, 1.813E+03
17695, 1.794E+03
17696, 2.483E+03
17697, 2.430E+03
17698, 1.109E+03
17699, 1.118E+03
17700, 1.843E+03
17701, 1.831E+03
17702, 2.560E+03
17703, 2.529E+03
17704, 1.123E+03
17705, 1.113E+03
17706, 1.107E+03
17707, 2.602E+03
17708, 1.870E+03
17709, 2.581E+03
17710, 2.597E+03
17711, 1.852E+03
17712, 1.863E+03
17713, 1.162E+03
17714, 1.141E+03
17715, 1.876E+03
17716, 1.874E+03
17717, 2.576E+03
17718, 2.593E+03
17719, 1.215E+03
17720, 1.187E+03
17721, 1.883E+03
17722, 1.880E+03
17723, 2.532E+03
17724, 2.558E+03
17725, 1.321E+03
17726, 1.284E+03
17727, 1.249E+03
17728, 2.442E+03
17729, 1.907E+03
17730, 2.502E+03
17731, 2.470E+03
17732, 1.887E+03
17733, 1.895E+03
17735, 1.362E+03
17737, 1.917E+03
15958, 1.615E+03
15997, 1.595E+03
16000, 1.624E+03
16027, 1.573E+03
16028, 1.600E+03
16029, 1.624E+03
16055, 1.550E+03
16057, 1.575E+03
16062, 1.595E+03
16088, 1.530E+03
16091, 1.556E+03
16092, 1.569E+03
16097, 1.562E+03
16112, 1.515E+03
16115, 1.543E+03
16117, 1.554E+03
16128, 1.547E+03
16137, 1.506E+03
16146, 1.535E+03
16152, 1.542E+03
16165, 1.496E+03
16175, 1.531E+03
16189, 1.490E+03
16214, 1.495E+03
17218, 1.470E+03
17219, 1.455E+03
17220, 1.433E+03
17221, 1.410E+03
17222, 1.387E+03
17223, 1.368E+03
17224, 1.350E+03
17225, 1.343E+03
17226, 1.339E+03
17227, 1.347E+03
17228, 1.356E+03
17385, 9.398E+02
17386, 9.195E+02
17387, 8.921E+02
17388, 8.646E+02
17389, 8.380E+02
17390, 8.182E+02
17391, 8.059E+02
17392, 8.007E+02
17393, 8.120E+02
17394, 8.341E+02
17395, 8.671E+02
17396, 9.097E+02
17397, 9.611E+02
17398, 1.032E+03
16732, 9.639E+02
16734, 1.043E+03
16735, 1.004E+03
16744, 8.636E+02
16746, 9.255E+02
16747, 8.916E+02
16756, 8.184E+02
16758, 8.420E+02
16759, 8.271E+02
17738, 2.375E+03
17739, 2.406E+03
17742, 1.841E+03
17744, 2.374E+03
17745, 2.124E+03
17746, 2.398E+03
17754, 2.215E+03
17755, 2.103E+03
17756, 2.264E+03
17757, 2.110E+03
17758, 2.314E+03
17759, 2.120E+03
17764, 2.117E+03
17765, 2.092E+03
17766, 2.166E+03
17767, 2.098E+03
17772, 2.030E+03
17773, 2.084E+03
17774, 2.070E+03
17775, 2.085E+03
17784, 1.989E+03
17785, 2.132E+03
17786, 1.997E+03
17787, 2.088E+03
16768, 8.177E+02
16776, 8.498E+02
16777, 1.532E+03
16778, 8.246E+02
16779, 8.354E+02
16780, 1.500E+03
16781, 1.514E+03
16788, 9.093E+02
16789, 1.601E+03
16790, 8.672E+02
16791, 8.871E+02
16792, 1.552E+03
16793, 1.575E+03
16800, 9.872E+02
16801, 1.693E+03
16802, 9.336E+02
16803, 9.595E+02
16804, 1.629E+03
16805, 1.660E+03
16813, 1.016E+03
16764, 1.628E+03
16766, 1.490E+03
16770, 1.668E+03
16771, 1.671E+03
16772, 1.638E+03
16773, 1.651E+03
16774, 1.644E+03
16775, 1.656E+03
16782, 1.733E+03
16783, 1.730E+03
16784, 1.687E+03
16785, 1.709E+03
16786, 1.688E+03
16787, 1.708E+03
16794, 1.820E+03
16795, 1.808E+03
16796, 1.760E+03
16797, 1.789E+03
16798, 1.754E+03
16799, 1.780E+03
16809, 1.853E+03
16811, 1.728E+03
17736, 1.932E+03
17740, 1.786E+03
17741, 1.428E+03
17743, 1.407E+03
17748, 1.815E+03
17749, 1.546E+03
17750, 1.802E+03
17751, 1.494E+03
17752, 1.783E+03
17753, 1.463E+03
17760, 1.838E+03
17761, 1.639E+03
17762, 1.827E+03
17763, 1.596E+03
17768, 1.918E+03
17769, 1.712E+03
17770, 1.877E+03
17771, 1.676E+03
17778, 2.001E+03
17779, 1.781E+03
17780, 1.961E+03
17781, 1.747E+03
17618, 1.165E+03
17619, 1.228E+03
17620, 1.289E+03
17621, 1.340E+03
17622, 1.390E+03
17623, 1.425E+03
17624, 1.458E+03
17625, 1.479E+03
17626, 1.504E+03
17627, 1.547E+03
17628, 1.588E+03
17734, 1.387E+03
16724, 1.075E+03
16733, 1.583E+03
16736, 1.641E+03
16737, 1.613E+03
16745, 1.508E+03
16748, 1.554E+03
16749, 1.528E+03
16757, 1.482E+03
16760, 1.494E+03
16761, 1.485E+03
16769, 8.154E+02
16720, 1.778E+03
16722, 1.661E+03
16726, 1.705E+03
16727, 1.696E+03
16728, 1.757E+03
16729, 1.732E+03
16730, 1.749E+03
16731, 1.722E+03
16738, 1.640E+03
16739, 1.640E+03
16740, 1.679E+03
16741, 1.657E+03
16742, 1.674E+03
16743, 1.655E+03
16750, 1.619E+03
16751, 1.625E+03
16752, 1.628E+03
16753, 1.621E+03
16754, 1.630E+03
16755, 1.625E+03
16765, 1.621E+03
16767, 1.484E+03
17782, 2.033E+03
17783, 2.175E+03
17792, 2.114E+03
17793, 2.251E+03
17794, 2.074E+03
17795, 2.215E+03
17800, 2.198E+03
17801, 2.317E+03
17802, 2.155E+03
17803, 2.286E+03
19489, 1.719E+03
19491, 2.696E+03
19492, 2.214E+03
19504, 1.138E+03
19506, 1.351E+03
19507, 1.146E+03
19510, 2.093E+03
19511, 1.901E+03
19530, 2.701E+03
19531, 2.626E+03
19747, 2.334E+03
19748, 2.383E+03
19749, 2.287E+03
19750, 2.368E+03
19751, 2.241E+03
19752, 2.344E+03
19759, 2.568E+03
19761, 2.453E+03
19763, 2.378E+03
19764, 2.395E+03
17776, 2.040E+03
17777, 1.812E+03
17788, 2.105E+03
17789, 1.861E+03
17790, 2.074E+03
17791, 1.839E+03
17796, 2.151E+03
17798, 2.130E+03
19741, 2.164E+03
19743, 2.167E+03
19745, 2.164E+03
19753, 2.108E+03
19755, 2.148E+03
19757, 2.159E+03
19760, 2.432E+03
19762, 2.409E+03
17629, 1.625E+03
17630, 1.658E+03
17631, 1.683E+03
17632, 1.704E+03
17633, 1.722E+03
17797, 1.888E+03
17799, 1.878E+03
19742, 1.867E+03
19744, 1.881E+03
19746, 1.890E+03
19754, 1.733E+03
19756, 1.819E+03
19758, 1.853E+03
16725, 1.102E+03
19490, 2.033E+03
19494, 2.580E+03
19505, 1.685E+03
19508, 1.758E+03
19509, 1.694E+03
19769, 2.883E+03
16721, 1.791E+03
16723, 1.677E+03
19487, 1.934E+03
19488, 2.406E+03
19495, 1.810E+03
19497, 1.855E+03
19498, 1.770E+03
19501, 1.787E+03
19502, 1.769E+03
19503, 1.785E+03
19767, 3.144E+03
19768, 3.798E+03
19518, 2.048E+03
19519, 2.526E+03
19532, 2.249E+03
19533, 2.147E+03
19534, 1.698E+03
19535, 1.587E+03
19538, 2.456E+03
19539, 2.692E+03
19540, 2.348E+03
19541, 2.427E+03
19542, 2.743E+03
19543, 2.747E+03
19525, 1.497E+03
19536, 1.224E+03
19537, 1.116E+03
19545, 2.031E+03
19548, 1.818E+03
19549, 1.934E+03
19512, 1.791E+03
19513, 1.708E+03
19514, 1.370E+03
19515, 1.357E+03
19520, 1.872E+03
19521, 1.957E+03
19522, 2.260E+03
19523, 2.404E+03
19852, 1.421E+03
19854, 1.705E+03
19855, 2.608E+03
19857, 2.176E+03
19858, 2.038E+03
19865, 1.550E+03
19866, 1.616E+03
19867, 1.423E+03
19868, 1.680E+03
19871, 1.214E+03
19872, 1.132E+03
19516, 1.169E+03
19517, 1.338E+03
19528, 1.392E+03
19529, 1.433E+03
19851, 1.848E+03
19853, 2.036E+03
19860, 1.850E+03
19862, 1.954E+03
19864, 2.417E+03
19869, 1.750E+03
19870, 1.665E+03
19875, 1.650E+03
19876, 1.505E+03
19879, 1.820E+03
19880, 1.756E+03
16108, 1.530E+03
16134, 1.522E+03
16145, 1.548E+03
16161, 1.522E+03
16166, 1.543E+03
16174, 1.541E+03
16186, 1.542E+03
16187, 1.525E+03
16197, 1.542E+03
16198, 1.524E+03
16206, 1.542E+03
16209, 1.534E+03
16215, 1.544E+03
16223, 1.512E+03
16227, 1.541E+03
16231, 1.549E+03
16236, 1.502E+03
16238, 1.541E+03
16244, 1.539E+03
16247, 1.521E+03
16252, 1.552E+03
16260, 1.510E+03
16261, 1.544E+03
16268, 1.543E+03
16275, 1.554E+03
16282, 1.519E+03
16285, 1.547E+03
16291, 1.547E+03
16294, 1.529E+03
16299, 1.556E+03
16306, 1.534E+03
16310, 1.549E+03
16315, 1.553E+03
16320, 1.532E+03
16325, 1.560E+03
16331, 1.553E+03
16333, 1.550E+03
16340, 1.561E+03
16349, 1.556E+03
16365, 1.537E+03
17229, 1.375E+03
17230, 1.399E+03
17231, 1.432E+03
16148, 1.482E+03
16173, 1.492E+03
16200, 1.501E+03
16235, 1.483E+03
16245, 1.454E+03
16254, 1.428E+03
16257, 1.493E+03
16265, 1.410E+03
16267, 1.464E+03
16271, 1.526E+03
16274, 1.401E+03
16278, 1.439E+03
16281, 1.501E+03
16286, 1.399E+03
16289, 1.419E+03
16290, 1.472E+03
16298, 1.408E+03
16301, 1.447E+03
16305, 1.505E+03
16309, 1.404E+03
16311, 1.427E+03
16314, 1.478E+03
16319, 1.413E+03
16322, 1.413E+03
16324, 1.452E+03
16328, 1.434E+03
16329, 1.508E+03
16332, 1.409E+03
16334, 1.433E+03
16337, 1.482E+03
16339, 1.501E+03
16342, 1.417E+03
16344, 1.535E+03
16345, 1.418E+03
16346, 1.456E+03
16350, 1.434E+03
16352, 1.511E+03
16354, 1.414E+03
16357, 1.436E+03
16358, 1.468E+03
16362, 1.484E+03
16366, 1.422E+03
16367, 1.528E+03
16369, 1.460E+03
16374, 1.513E+03
16375, 1.418E+03
16379, 1.436E+03
16384, 1.485E+03
16386, 1.424E+03
16396, 1.509E+03
16397, 1.440E+03
16399, 1.420E+03
16402, 1.460E+03
16405, 1.532E+03
16408, 1.425E+03
16410, 1.485E+03
16417, 1.505E+03
16419, 1.437E+03
16421, 1.422E+03
16422, 1.461E+03
16429, 1.426E+03
16431, 1.480E+03
16436, 1.437E+03
16440, 1.422E+03
16449, 1.423E+03
16454, 1.433E+03
16459, 1.419E+03
16466, 1.418E+03
16471, 1.421E+03
16474, 1.424E+03
16479, 1.412E+03
16483, 1.432E+03
16485, 1.410E+03
16489, 1.414E+03
16496, 1.402E+03
17930, 1.455E+03
17931, 1.439E+03
17932, 1.471E+03
17934, 1.412E+03
18025, 1.485E+03
18027, 1.493E+03
18028, 1.489E+03
18032, 1.462E+03
18033, 1.461E+03
18034, 1.423E+03
18035, 1.438E+03
18037, 1.422E+03
18038, 1.438E+03
18048, 1.427E+03
18049, 1.439E+03
18050, 1.429E+03
18051, 1.424E+03
18053, 1.435E+03
18054, 1.443E+03
16762, 1.634E+03
16807, 1.838E+03
17447, 1.714E+03
17448, 1.689E+03
17449, 1.666E+03
17450, 1.645E+03
17451, 1.625E+03
17452, 1.607E+03
17453, 1.591E+03
17454, 1.577E+03
17455, 1.565E+03
17456, 1.555E+03
17457, 1.548E+03
16381, 1.582E+03
16392, 1.718E+03
16395, 1.629E+03
16411, 1.667E+03
16430, 1.625E+03
16442, 1.718E+03
16445, 1.675E+03
16448, 1.609E+03
16458, 1.694E+03
16461, 1.652E+03
16464, 1.593E+03
16475, 1.671E+03
16478, 1.633E+03
